gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
CCL5,-4.514759064,-1.00385344,0.000006338872873,0.001164296758,0.5756097561,0.00739591686,1.00385344,Downregulated,2.94524206
LSP1,-4.518510342,-1.148921847,0.000006227630036,0.00115426292,0.3609756098,0.007332179302,1.148921847,Downregulated,3.37518226
CUL4A,-4.535180569,-1.258304596,0.000005755424204,0.001076528336,0.2926829268,0.006838388942,1.258304596,Downregulated,3.734615997
SIRT2,-4.537264347,-1.67704165,0.000005698866657,0.001075819383,0.1268292683,0.006833885487,1.67704165,Downregulated,4.977896713
MT-ATP8,4.537264347,1.296862721,0.000005698866657,0.001075819383,0.4926829268,0.006833885487,1.296862721,Upregulated,3.849426565
PACS1,-4.539764881,-1.02703774,0.000005631699707,0.001075819383,0.4926829268,0.006833885487,1.02703774,Downregulated,3.048515694
NCALD,-4.546016216,-1.133872509,0.000005467081499,0.001061551025,0.4097560976,0.006743249149,1.133872509,Downregulated,3.372203883
GOLGA4,-4.563519955,-1.112049103,0.00000503029742,0.0009957058621,0.4682926829,0.006324983492,1.112049103,Downregulated,3.338225657
SH3BGRL3,-4.585608482,-1.073252797,0.000004526662471,0.000913758361,0.5512195122,0.005804431579,1.073252797,Downregulated,3.26179624
PCSK7,-4.591443062,-1.466299176,0.000004401916993,0.0008974628366,0.2,0.005700918155,1.466299176,Downregulated,4.467789434
CAMK2D,-4.59936142,-1.241852164,0.000004237877956,0.0008727460177,0.3219512195,0.005543910471,1.241852164,Downregulated,3.798965012
CALR,-4.602278709,-1.315044045,0.000004178932166,0.0008693884593,0.2536585366,0.005522582383,1.315044045,Downregulated,4.025068574
ZFP36L1,-4.626451015,-1.187151194,0.000003719849896,0.0007983189441,0.3658536585,0.005071130275,1.187151194,Downregulated,3.677584943
ITFG1,-4.634786129,-1.202227592,0.000003573067437,0.0007833085903,0.356097561,0.004975780591,1.202227592,Downregulated,3.734199584
STXBP5,-4.705218315,-1.620782018,0.000002535941827,0.0005809301344,0.1853658537,0.003690219823,1.620782018,Downregulated,5.244649786
HERC1,-4.710636616,-1.17790246,0.000002469444694,0.0005721254366,0.4048780488,0.003634290085,1.17790246,Downregulated,3.819359025
KLF12,-4.821494579,-1.17130065,0.000001424866444,0.0003458354411,0.443902439,0.002196836977,1.17130065,Downregulated,4.054024406
GRAP2,-4.882341385,-1.530550003,0.000001048335262,0.0002671682416,0.2195121951,0.001697122395,1.530550003,Downregulated,5.468984486
PLEKHF1,-4.91818285,-1.737657309,0.000000873513265,0.0002254327651,0.1463414634,0.001432007757,1.737657309,Downregulated,6.337206598
PIK3CD,-4.920683384,-1.136728406,0.0000008624256502,0.0002254247969,0.4731707317,0.00143195714,1.136728406,Downregulated,4.145646579
BCL11B,-4.932352543,-1.450713873,0.0000008124507519,0.000215120077,0.2536585366,0.00136649887,1.450713873,Downregulated,5.32023063
ERN1,-4.966526985,-1.174020886,0.0000006816259143,0.0001828551203,0.4195121951,0.001161543445,1.174020886,Downregulated,4.388364305
SLAMF7,-4.989865303,-1.647334695,0.0000006042135371,0.0001642494079,0.1804878049,0.001043355104,1.647334695,Downregulated,6.234331872
CASK,-4.992365837,-1.374171376,0.000000596440807,0.0001642494079,0.3073170732,0.001043355104,1.374171376,Downregulated,5.200546334
SYNE1,-4.995699883,-1.242823005,0.0000005862269689,0.000163725965,0.4097560976,0.001040030058,1.242823005,Downregulated,4.705181791
FUS,-5.089054108,-1.213796735,0.0000003598535304,0.0001023473086,0.4634146341,0.0006501368144,1.213796735,Downregulated,4.842956206
SYK,-5.09238863,-1.604003072,0.0000003535808414,0.0001023473086,0.2195121951,0.0006501368144,1.604003072,Downregulated,6.399849668
COLGALT2,-5.104474545,-1.336847305,0.0000003317151123,0.00009801460448,0.3219512195,0.0006226143471,1.336847305,Downregulated,5.359032103
IL1B,5.120728016,4.139360905,0.0000003043582718,0.00009125377127,0.3170731707,0.0005796677702,4.139360905,Upregulated,16.72197981
TAF15,-5.126562595,-1.313787937,0.0000002950798065,0.0000897923447,0.3609756098,0.0005703844072,1.313787937,Downregulated,5.316585376
HMGB2,-5.129063129,-1.678786874,0.0000002911874798,0.0000897923447,0.1756097561,0.0005703844072,1.678786874,Downregulated,6.793648724
CD52,-5.179907799,-2.040851831,0.0000002219954008,0.00007167355062,0.112195122,0.0004552890986,2.040851831,Downregulated,8.45859834
PLEK,-5.177407265,-1.294087768,0.0000002249905454,0.00007167355062,0.4,0.0004552890986,1.294087768,Downregulated,5.363529323
APBB1IP,-5.19491148,-1.108241558,0.0000002048174509,0.00006735190626,0.5609756098,0.0004278368858,1.108241558,Downregulated,4.623196015
ANKRD44,-5.251590729,-1.01059854,0.0000001507912842,0.00005123887838,0.6780487805,0.0003254827276,1.01059854,Downregulated,4.335872367
PIK3R5,-5.330775261,-1.448827624,0.00000009779450853,0.00003514047247,0.3073170732,0.000223221452,1.448827624,Downregulated,6.453356998
IGF2R,-5.329941273,-1.440388203,0.00000009824440509,0.00003514047247,0.2975609756,0.000223221452,1.440388203,Downregulated,6.415766191
FYB,-5.389121532,-1.272569299,0.00000007080296745,0.00002624601637,0.4243902439,0.0001667215456,1.272569299,Downregulated,5.829559283
SKAP1,-5.39703989,-1.507326007,0.00000006774934947,0.00002557914328,0.3024390244,0.0001624853937,1.507326007,Downregulated,6.921812867
TXK,-5.397456646,-1.274570107,0.0000000675922176,0.00002557914328,0.443902439,0.0001624853937,1.274570107,Downregulated,5.852971241
DDIT3,-5.441633224,-2.334212303,0.00000005279431306,0.00002069943182,0.09268292683,0.000131488193,2.334212303,Downregulated,10.93354747
7SK.2,5.477057934,2.424930811,0.0000000432456172,0.00001728807144,0.4097560976,0.0001098183416,2.424930811,Upregulated,11.54813512
IFNAR2,-5.5149827,-1.628679395,0.00000003488139309,0.00001451350699,0.2292682927,0.00009219358406,1.628679395,Downregulated,7.879921654
ARHGAP15,-5.525818825,-1.027635932,0.00000003279528001,0.00001392979519,0.6536585366,0.00008848569437,1.027635932,Downregulated,4.990256882
SH3KBP1,-5.52623558,-1.16532135,0.00000003271751106,0.00001392979519,0.5170731707,0.00008848569437,1.16532135,Downregulated,5.658864882
SOD2,5.663349152,1.770017028,0.0000000148446483,0.000007038434641,0.5024390244,0.0000447099737,1.770017028,Upregulated,9.120055071
FGFBP2,-5.705858707,-1.280441761,0.00000001157578821,0.000005619218336,0.5024390244,0.00003569474135,1.280441761,Downregulated,6.722734228
