gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
S100A9,5.268732071,1.862365603,0.000000137369381,0.0000005699403622,0.08994197292,0.0000005699403622,1.862365603,Upregulated,11.62892852
FURIN,5.273532867,1.044087052,0.0000001338223909,0.0000005556763554,0.1792794971,0.0000005556763554,1.044087052,Upregulated,6.530950446
TRIM66,-5.346224785,-1.123106837,0.00000008980758858,0.0000003772918022,0.03554158607,0.0000003772918022,1.123106837,Downregulated,7.214077565
ZNF441,-5.394452572,-1.158811688,0.00000006873282207,0.0000002912146252,0.03118955513,0.0000002912146252,1.158811688,Downregulated,7.573746158
TAPT1-AS1,-5.410758972,-1.372686744,0.00000006275826266,0.000000266676836,0.02865087041,0.000000266676836,1.372686744,Downregulated,9.02406284
CTB-118N6.3,-5.417133808,-1.000348806,0.00000006056209243,0.0000002576131735,0.04533365571,0.0000002576131735,1.000348806,Downregulated,6.591330229
UTP14C,-5.417541981,-1.117217064,0.00000006042390387,0.0000002571326554,0.03433268859,0.0000002571326554,1.117217064,Downregulated,7.362284786
RBFOX2,5.422701836,1.081291914,0.00000005870490544,0.0000002500784814,0.167311412,0.0000002500784814,1.081291914,Upregulated,7.138606688
RNLS,-5.446859837,-1.134267449,0.00000005126678035,0.0000002194472219,0.04932301741,0.0000002194472219,1.134267449,Downregulated,7.552712538
DPYD-AS1,5.656521797,1.212455392,0.00000001544715101,0.00000006888375215,0.1520793037,0.00000006888375215,1.212455392,Upregulated,8.683463907
MECR,-5.682190895,-1.098334551,0.00000001329799314,0.00000005975743534,0.03590425532,0.00000005975743534,1.098334551,Downregulated,7.933938303
C10orf54,-5.69588089,-1.0807302,0.000000012273647,0.00000005531280171,0.03795938104,0.00000005531280171,1.0807302,Downregulated,7.843047478
IL6,5.722789288,4.117093563,0.00000001047891935,0.00000004749760067,0.06794003868,0.00000004749760067,4.117093563,Upregulated,30.15082792
MMP1,5.725489616,6.8539505,0.00000001031358898,0.00000004681065272,0.06298355899,0.00000004681065272,6.8539505,Upregulated,50.23709463
IFNG-AS1,-5.765741825,-1.062874794,0.000000008129934363,0.00000003718938788,0.05500483559,0.00000003718938788,1.062874794,Downregulated,7.896714343
LYRM9,-5.778831959,-1.071037292,0.000000007522093809,0.00000003450178821,0.0371131528,0.00000003450178821,1.071037292,Downregulated,7.992249924
PLD6,-5.782718658,-1.062829137,0.000000007350286753,0.00000003372893233,0.03578336557,0.00000003372893233,1.062829137,Downregulated,7.941456554
SLC16A6,-5.855387688,-1.613309741,0.000000004758991548,0.00000002218251479,0.02417794971,0.00000002218251479,1.613309741,Downregulated,12.34825537
CTD-2047H16.4,5.975563526,1.588117719,0.000000002292963289,0.00000001092264849,0.1217359768,0.00000001092264849,1.588117719,Upregulated,12.64407244
SIRPG,-5.997089386,-1.367786646,0.000000002008853215,0.0000000096214424,0.03094777563,0.0000000096214424,1.367786646,Downregulated,10.96521702
RP11-126O1.4,6.042802811,1.007876992,0.000000001514597872,0.000000007324388379,0.1885880077,0.000000007324388379,1.007876992,Upregulated,8.199309768
G6PD,-6.046731472,-1.095191956,0.000000001478139297,0.000000007153169709,0.04255319149,0.000000007153169709,1.095191956,Downregulated,8.920887685
RP11-336A10.2,6.051398754,1.168743014,0.000000001435937265,0.000000006957197948,0.1635638298,0.000000006957197948,1.168743014,Upregulated,9.534097856
THBS1,6.141146183,2.333123684,0.0000000008192817167,0.000000004053267566,0.09272243714,0.000000004053267566,2.333123684,Upregulated,19.58002828
PER3,-6.172574997,-1.026296616,0.0000000006718666353,0.000000003346693614,0.04920212766,0.000000003346693614,1.026296616,Downregulated,8.698257961
RP11-557C18.3,6.238729954,1.177453995,0.0000000004411377022,0.000000002229527881,0.1723887814,0.000000002229527881,1.177453995,Upregulated,10.18708127
GDAP1,-6.380018234,-1.007068515,0.0000000001770669124,0.0000000009230478673,0.0502901354,0.0000000009230478673,1.007068515,Downregulated,9.098638223
RP11-468E2.4,-6.441644669,-1.624404192,0.0000000001181855445,0.0000000006242401245,0.02526595745,0.0000000006242401245,1.624404192,Downregulated,14.95206932
NBPF10,-6.507579803,-1.283532977,0,0.0000000004088903252,0.03808027079,0.0000000004088903252,1.283532977,Downregulated,12.05031223
C15orf48,6.555503845,1.462277293,0,0.0000000002999745982,0.1340667311,0.0000000002999745982,1.462277293,Upregulated,13.92514313
GANC,-6.671486378,-1.034925342,0,0.0000000001399500799,0.05790618956,0.0000000001399500799,1.034925342,Downregulated,10.1981821
HIST1H3D,6.697281837,1.617837071,0,0.0000000001181503261,0.1375725338,0.0000000001181503261,1.617837071,Upregulated,16.06118281
RP11-575L7.8,6.725866318,1.639438152,0,0,0.1332205029,0,1.639438152,Upregulated,16.41084651
PHGDH,-6.765471935,-1.778790236,0,0,0.02369439072,0,1.778790236,Downregulated,18.01183214
AGAP6,-6.831398964,-1.080259562,0,0,0.04775145068,0,1.080259562,Downregulated,11.14762737
CXCL2,6.867743492,3.176225662,0,0,0.09102998066,0,3.176225662,Upregulated,33.11710785
IER3,6.870396614,1.662182927,0,0,0.1318907157,0,1.662182927,Upregulated,17.34407081
CFLAR-AS1,6.888227463,1.482617736,0,0,0.1509912959,0,1.482617736,Upregulated,15.54789076
HIST1H1D,6.956140041,1.551545501,0,0,0.1525628627,0,1.551545501,Upregulated,16.5825015
CRIP1,-7.002832413,-1.263167143,0,0,0.03965183752,0,1.263167143,Downregulated,13.67762695
LRRC69,-7.020914555,-1.025790691,0,0,0.05415860735,0,1.025790691,Downregulated,11.16281921
SLC25A20,-7.052113056,-1.145658612,0,0,0.04533365571,0,1.145658612,Downregulated,12.57450951
HIST1H1E,7.161118507,1.60547924,0,0,0.1477272727,0,1.60547924,Upregulated,18.15837899
LINC00685,-7.477407932,-1.281126261,0,0,0.04690522244,0,1.281126261,Downregulated,15.76402203
NBPF12,-7.50347805,-1.2316854,0,0,0.04339941973,0,1.2316854,Downregulated,15.25847644
SULT1A1,-7.619104385,-1.409290433,0,0,0.03953094778,0,1.409290433,Downregulated,17.99109263
GPR89B,-7.669094563,-1.01632762,0,0,0.05742263056,0,1.01632762,Downregulated,13.14202674
PSAT1,-7.673989773,-2.44839859,0,0,0.01499032882,0,2.44839859,Downregulated,31.69880862
AC007038.7,-7.873693466,-1.063293695,0,0,0.05657640232,0,1.063293695,Downregulated,14.4753152
ZMAT1,-7.940453529,-1.011060953,0,0,0.06092843327,0,1.011060953,Downregulated,13.99379943
RP1-167A14.2,-7.994922638,-1.382365704,0,0,0.04775145068,0,1.382365704,Downregulated,19.38938169
RP11-815J21.4,8.00541687,1.182877183,0,0,0.2098646035,0,1.182877183,Upregulated,16.63271092
TSNARE1,-8.183984756,-1.033986688,0,0,0.06382978723,0,1.033986688,Downregulated,15.17763068
PSMB10,-8.18924427,-1.117634773,0,0,0.05258704062,0,1.117634773,Downregulated,16.4259536
AC009313.1,8.227723122,1.358654737,0,0,0.2005560928,0,1.358654737,Upregulated,20.15308608
AC159540.1,-8.448476791,-1.490651488,0,0,0.03928916828,0,1.490651488,Downregulated,23.29082372
MAST3,-8.476870537,-1.0755862,0,0,0.06213733075,0,1.0755862,Downregulated,16.91622185
CTC-499J9.1,8.486508369,1.217511296,0,0,0.2205029014,0,1.217511296,Upregulated,19.19088955
PACRGL,-8.736828804,-1.194837809,0,0,0.0582688588,0,1.194837809,Downregulated,19.93792428
SCPEP1,-8.757259369,-1.085624218,0,0,0.06032398453,0,1.085624218,Downregulated,18.1990527
RP11-531A24.5,-8.814876556,-1.289342999,0,0,0.05609284333,0,1.289342999,Downregulated,21.89403199
RP1-225E12.2,8.873224258,1.572649002,0,0,0.1804883946,0,1.572649002,Upregulated,27.05132044
FLCN,-8.915915489,-1.282625794,0,0,0.05149903288,0,1.282625794,Downregulated,22.26745126
RP11-996F15.2,-8.917989731,-1.361935019,0,0,0.0498065764,0,1.361935019,Downregulated,23.6548773
TCAIM,-8.989364624,-1.059363365,0,0,0.08438104449,0,1.059363365,Downregulated,18.6894433
GPAA1,-9.05684185,-1.047588944,0,0,0.05996131528,0,1.047588944,Downregulated,18.75462329
SLC43A2,-9.096101761,-1.841380477,0,0,0.03505802708,0,1.841380477,Downregulated,33.24770741
PPP1R3E,-9.177193642,-1.065394163,0,0,0.06370889749,0,1.065394163,Downregulated,19.57634699
AMY2B,-9.182156563,-1.363846779,0,0,0.05041102515,0,1.363846779,Downregulated,25.08652748
LINC00662,-9.188817024,-1.07217145,0,0,0.08994197292,0,1.07217145,Downregulated,19.7496283
SLC25A45,-9.219108582,-1.036142111,0,0,0.06503868472,0,1.036142111,Downregulated,19.20969035
RP11-89K10.1,-9.759737015,-1.270722628,0,0,0.07229206963,0,1.270722628,Downregulated,26.3387808
ZBED6,-9.771454811,-1.329124212,0,0,0.05246615087,0,1.329124212,Downregulated,27.61380613
HCG17,-9.911317825,-1.157135129,0,0,0.07458897485,0,1.157135129,Downregulated,24.72127049
AC097713.4,-10.15470314,-1.012737274,0,0,0.08486460348,0,1.012737274,Downregulated,22.70339584
LMF1,-10.23279285,-1.218977451,0,0,0.07011605416,0,1.218977451,Downregulated,27.74402151
ARSG,-10.28580284,-1.00534904,0,0,0.08498549323,0,1.00534904,Downregulated,23.11539395
RP11-544A12.4,10.43901825,1.227233052,0,0,0.2663201161,0,1.227233052,Upregulated,29.05477779
ERMN,-10.58340263,-1.403929472,0,0,0.05633462282,0,1.403929472,Downregulated,34.14854113
LINC00954,-10.64607143,-1.2351408,0,0,0.06902804642,0,1.2351408,Downregulated,30.39659042
HIF1A-AS2,10.78407001,1.682368755,0,0,0.208655706,0,1.682368755,Upregulated,42.46881642
MRRF,-10.95305729,-1.020582676,0,0,0.09526112186,0,1.020582676,Downregulated,26.56562987
EPHA1-AS1,-11.03070736,-1.097916365,0,0,0.08244680851,0,1.097916365,Downregulated,28.97616183
RP11-426C22.5,-11.11475372,-1.00915134,0,0,0.1106141199,0,1.00915134,Downregulated,27.03488171
SLC9A9,-11.25341225,-1.129504681,0,0,0.1000967118,0,1.129504681,Downregulated,31.008626
IFITM1,-11.46784115,-1.264538527,0,0,0.06431334623,0,1.264538527,Downregulated,36.03584565
APLF,-11.54296875,-1.062559605,0,0,0.101910058,0,1.062559605,Downregulated,30.67003575
