gene_name,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pvals_adj_weighted,logfoldchanges_abs,significance,rank
PDLIM2,-3.052895308,-1.030553222,0.002266449787,0.01578010253,0.04357904497,0.03090224356,1.030553222,Downregulated,1.856943729
TXN2,-3.077591181,-1.035967231,0.002086810023,0.01469633255,0.04496986555,0.02877989208,1.035967231,Downregulated,1.898711447
CNR2,-3.092581034,-1.872488022,0.001984240493,0.01407475207,0.02271673621,0.0275626483,1.872488022,Downregulated,3.467022511
PPP2R3A,3.110287905,1.230484128,0.001869051143,0.01331919423,0.1381548447,0.02608303611,1.230484128,Upregulated,2.307800111
U2AF1L4,-3.117539167,-1.175266743,0.00182367699,0.01302772476,0.04033379694,0.02551225017,1.175266743,Downregulated,2.21553227
SGK223,-3.119431734,-1.206974626,0.001812002878,0.012948866,0.0407974038,0.02535782071,1.206974626,Downregulated,2.278488393
MTMR4,-3.202756643,-1.069026828,0.001361189448,0.01018419467,0.04914232731,0.0199437528,1.069026828,Downregulated,2.129579809
SOCS1,3.213774204,1.012623668,0.001310026381,0.009855652344,0.1812702828,0.01930036693,1.012623668,Upregulated,2.031641674
PER3,-3.215910196,-1.118852615,0.001300314767,0.00978981443,0.046824293,0.01917143626,1.118852615,Downregulated,2.248027251
MARCKSL1,-3.22376132,-1.280260682,0.001265188424,0.009557118037,0.03708854891,0.0187157459,1.280260682,Downregulated,2.585707997
CXCL2,3.227639914,4.098655701,0.001248160063,0.009435479185,0.07371349096,0.01847754001,4.098655701,Upregulated,8.300745237
GIPC1,-3.229251385,-1.03111589,0.001241147905,0.009399897284,0.04821511358,0.01840785981,1.03111589,Downregulated,2.08994497
CTC-490E21.12,-3.234891176,-1.114727497,0.001216890836,0.00924547508,0.04450625869,0.01810545414,1.114727497,Downregulated,2.267434616
PPP1R3E,-3.247782469,-1.134026289,0.001163081345,0.008894562063,0.0407974038,0.01741825965,1.134026289,Downregulated,2.325746653
TESPA1,-3.249599934,-1.018565059,0.00115567422,0.008847873075,0.0588780714,0.0173268284,1.018565059,Downregulated,2.091278173
LPAR5,-3.330976248,-1.228592157,0.0008654195329,0.006881502901,0.0407974038,0.01347607712,1.228592157,Downregulated,2.656605343
ZSCAN9,-3.372517109,-1.226841569,0.0007448447161,0.006052568382,0.03894297636,0.01185277104,1.226841569,Downregulated,2.721208573
AC027763.2,-3.389492989,-1.100684762,0.0007002197075,0.005712716845,0.04821511358,0.01118723829,1.100684762,Downregulated,2.469009061
FLCN,-3.397025585,-1.750358105,0.0006812261445,0.00557113463,0.02318034307,0.01090997722,1.750358105,Downregulated,3.945405794
ABCD2,-3.40356493,-1.154990911,0.0006651262192,0.005463575084,0.05099675475,0.01069934289,1.154990911,Downregulated,2.613193599
RGS2,3.409017324,1.072060227,0.0006519731609,0.005377196118,0.1761706073,0.01053018659,1.072060227,Upregulated,2.432980783
GGT7,-3.413964033,-1.222176194,0.0006402501584,0.005308426283,0.04496986555,0.01039551432,1.222176194,Downregulated,2.780492651
RAB4B,-3.433544636,-1.119377255,0.0005957441554,0.004962643221,0.04821511358,0.009718365845,1.119377255,Downregulated,2.579366398
HLA-DMA,-3.508962393,-1.002010465,0.0004498584109,0.003868289027,0.0588780714,0.007575287258,1.002010465,Downregulated,2.417331292
CTD-2544N14.3,3.517075777,2.185924053,0.000436329285,0.003763063225,0.1029207232,0.007369223111,2.185924053,Upregulated,5.299682118
ITGB7,-3.530323029,-1.06087482,0.000415052575,0.003607029795,0.05146036161,0.007063662166,1.06087482,Downregulated,2.59155834
